lat,lon,pga_475_median,pga_475_84,pga_475_mean,pga_975_median,pga_975_84,pga_975_mean,pga_2475_median,pga_2475_84,pga_2475_mean
49.1,6.9,0.1311,0.2171,0.1532,0.1936,0.3184,0.2313,0.3125,0.5192,0.3824
49.1,7,0.1373,0.2279,0.1621,0.2043,0.341,0.244,0.3241,0.5486,0.4021
49.1,7.1,0.1482,0.2447,0.1731,0.2204,0.3595,0.26,0.3551,0.5743,0.4274
49.1,7.2,0.1601,0.2574,0.1872,0.2372,0.3821,0.2808,0.3823,0.6143,0.4606
49.1,7.3,0.1757,0.281,0.2043,0.2634,0.4111,0.3064,0.4234,0.6773,0.5027
49.1,7.4,0.1938,0.3137,0.2257,0.2956,0.4586,0.3393,0.4762,0.7285,0.5571
49.1,7.5,0.2189,0.3405,0.2527,0.3303,0.512,0.3813,0.537,0.8402,0.6277
49.1,7.6,0.2531,0.391,0.2889,0.3856,0.5946,0.4379,0.6321,0.9542,0.7219
49.1,7.7,0.3026,0.4443,0.3335,0.4556,0.6893,0.5128,0.7498,1.1084,0.8408
49.1,7.8,0.3484,0.5264,0.3883,0.5517,0.7969,0.6018,0.9024,1.28,0.9946
49.1,7.9,0.4006,0.6126,0.4545,0.6337,0.9474,0.7138,1.0691,1.556,1.1725
49.1,8,0.4604,0.7347,0.5283,0.7468,1.1009,0.835,1.2363,1.8006,1.3829
49.1,8.1,0.5054,0.773,0.5728,0.8154,1.1955,0.9093,1.3482,2.0075,1.5018
49.1,8.2,0.5303,0.8082,0.5945,0.8411,1.2423,0.9436,1.3718,2.071,1.5517
49.1,8.3,0.5264,0.7954,0.5807,0.8085,1.1954,0.9194,1.3251,2.0075,1.5112
49.1,8.4,0.4806,0.7392,0.5363,0.7469,1.1417,0.8507,1.2363,1.8675,1.4107
49.1,8.5,0.4196,0.6464,0.4713,0.6609,1.0222,0.7455,1.0763,1.6314,1.2422
49.1,8.6,0.3591,0.549,0.4005,0.5586,0.8412,0.6278,0.9351,1.3513,1.0466
49.1,8.7,0.309,0.4822,0.3465,0.4728,0.716,0.5344,0.7824,1.1456,0.8815
49.1,8.8,0.2681,0.4144,0.3036,0.3964,0.6172,0.461,0.6525,1.0037,0.7587
49.1,8.9,0.2374,0.3683,0.2712,0.3553,0.5517,0.4099,0.5833,0.9023,0.6767
49.1,9,0.2171,0.3405,0.248,0.3199,0.5108,0.3746,0.5369,0.8108,0.6186
49.1,9.1,0.2016,0.3148,0.2296,0.296,0.4739,0.3467,0.4842,0.755,0.573
49.1,9.2,0.186,0.2965,0.2143,0.2838,0.4402,0.3237,0.4533,0.7258,0.5348
49.1,9.3,0.1786,0.2792,0.2012,0.265,0.4159,0.3042,0.434,0.6785,0.5032
49.1,9.4,0.1646,0.268,0.1894,0.2462,0.3964,0.2873,0.4034,0.6525,0.4762
49.1,9.5,0.1541,0.2553,0.1789,0.2318,0.3821,0.2724,0.3766,0.6285,0.4531
49.1,9.6,0.147,0.2447,0.1704,0.2204,0.367,0.2604,0.3571,0.6246,0.4349
49.1,9.7,0.1426,0.2374,0.1627,0.2124,0.3599,0.2498,0.3452,0.6055,0.419
49.1,9.8,0.1343,0.2279,0.1566,0.2047,0.3461,0.2416,0.3336,0.5833,0.4069
49.1,9.9,0.1321,0.2211,0.1517,0.1972,0.346,0.2352,0.321,0.5833,0.398
49.1,10,0.1254,0.2211,0.1483,0.1895,0.346,0.2315,0.321,0.5832,0.3946
49.1,10.1,0.1237,0.2189,0.1461,0.1892,0.3356,0.2299,0.3117,0.5886,0.3954
49.1,10.2,0.1237,0.2211,0.1458,0.1892,0.3502,0.2317,0.3117,0.6201,0.4041
49.1,10.3,0.1237,0.2224,0.1464,0.1892,0.3577,0.2352,0.3224,0.6433,0.4162
49.1,10.4,0.1254,0.2277,0.1479,0.1968,0.3654,0.2393,0.3241,0.6467,0.4245
49.1,10.5,0.1254,0.2313,0.1501,0.1969,0.3654,0.2439,0.3336,0.6467,0.4308
49.1,10.6,0.1273,0.2355,0.1534,0.2052,0.3743,0.2499,0.3452,0.6467,0.4393
49.1,10.7,0.1273,0.2419,0.1575,0.2052,0.3813,0.257,0.3487,0.6525,0.4508
49.1,10.8,0.1333,0.2446,0.162,0.2137,0.3854,0.2654,0.3641,0.6745,0.4657
49.1,10.9,0.1361,0.2477,0.1684,0.2252,0.3979,0.2772,0.389,0.6774,0.4876
49.1,11,0.143,0.2606,0.176,0.2356,0.4152,0.2912,0.4181,0.7258,0.5123
49.1,11.1,0.155,0.2742,0.1832,0.2578,0.4333,0.3045,0.4465,0.7286,0.5357
49.1,11.2,0.1606,0.2868,0.1901,0.268,0.4521,0.3167,0.4726,0.7824,0.5596
49.1,11.3,0.1635,0.2884,0.1948,0.2697,0.4522,0.326,0.4816,0.7871,0.5792
49.1,11.4,0.1704,0.2884,0.1954,0.2821,0.4693,0.3293,0.483,0.8108,0.5885
49.1,11.5,0.1635,0.2868,0.191,0.2745,0.4522,0.3251,0.4824,0.7922,0.5844
49.1,11.6,0.155,0.2707,0.1802,0.2578,0.448,0.3112,0.4703,0.7921,0.5636
49.1,11.7,0.1394,0.2554,0.1673,0.2356,0.4277,0.2922,0.4239,0.755,0.5357
49.1,11.8,0.1253,0.2355,0.1531,0.2153,0.3898,0.2692,0.3815,0.7318,0.5041
49.1,11.9,0.1116,0.2275,0.1401,0.1869,0.3897,0.248,0.3391,0.7034,0.4731
49.1,12,0.1011,0.2128,0.1279,0.1693,0.3612,0.2271,0.3014,0.7033,0.4401
49.1,12.1,0.091,0.1912,0.1162,0.1511,0.3432,0.2037,0.2684,0.6468,0.394
49.1,12.2,0.0862,0.1704,0.1062,0.1392,0.3089,0.1829,0.2461,0.5809,0.3523
49.1,12.3,0.0783,0.155,0.0974,0.1276,0.2661,0.1646,0.2244,0.5214,0.3136
49.1,12.4,0.0751,0.147,0.0915,0.1222,0.2529,0.1537,0.2162,0.4702,0.2917
49.1,12.5,0.0698,0.1361,0.0859,0.113,0.2252,0.1432,0.2093,0.4176,0.2692
49.1,12.6,0.068,0.1295,0.0827,0.1129,0.2153,0.1381,0.2103,0.3986,0.2605
49.1,12.7,0.0648,0.1233,0.0798,0.1091,0.2061,0.1342,0.22,0.385,0.256
49.1,12.8,0.0626,0.1232,0.0771,0.1091,0.2058,0.1302,0.22,0.3805,0.2515
49.1,12.9,0.0621,0.1173,0.0748,0.1062,0.1964,0.127,0.2171,0.3805,0.2485
49.1,13,0.0616,0.115,0.0731,0.1034,0.1963,0.1241,0.2117,0.3703,0.2434
49.1,13.1,0.059,0.1116,0.072,0.1007,0.1869,0.121,0.2012,0.3468,0.2334
49.1,13.2,0.0587,0.1108,0.0705,0.0982,0.1793,0.1174,0.1915,0.331,0.2231
49.1,13.3,0.058,0.1058,0.0692,0.0939,0.1712,0.1141,0.1751,0.3146,0.2121
49.1,13.4,0.0575,0.1033,0.0676,0.0903,0.1645,0.1102,0.1619,0.2952,0.2009
49.1,13.5,0.0575,0.101,0.0666,0.0902,0.1585,0.1074,0.1553,0.278,0.1914
49.2,6.6,0.1089,0.1852,0.1295,0.1627,0.2749,0.1991,0.2698,0.4501,0.3363
49.2,6.7,0.1132,0.1934,0.1348,0.169,0.2853,0.206,0.2799,0.4668,0.3458
49.2,6.8,0.1177,0.1938,0.1401,0.1757,0.2956,0.2132,0.2904,0.4842,0.356
49.2,6.9,0.1223,0.2018,0.1463,0.1826,0.307,0.2218,0.3013,0.502,0.3685
49.2,7,0.1321,0.2171,0.1536,0.1972,0.3184,0.2321,0.3125,0.5214,0.3842
49.2,7.1,0.1373,0.2279,0.1625,0.2047,0.3425,0.2449,0.3336,0.5553,0.4042
49.2,7.2,0.1482,0.2425,0.1731,0.2204,0.3553,0.2604,0.3571,0.5743,0.4288
49.2,7.3,0.1601,0.2574,0.1865,0.2355,0.3821,0.2804,0.3788,0.6143,0.4609
49.2,7.4,0.1773,0.2792,0.2032,0.265,0.4111,0.3054,0.4234,0.6773,0.5021
49.2,7.5,0.1934,0.3083,0.2226,0.2901,0.4572,0.3353,0.468,0.7272,0.5518
49.2,7.6,0.2171,0.3353,0.2464,0.3191,0.512,0.3724,0.5295,0.8264,0.614
49.2,7.7,0.2374,0.3714,0.2774,0.3599,0.566,0.421,0.6055,0.9351,0.6964
49.2,7.8,0.2769,0.4257,0.3147,0.4212,0.6407,0.4827,0.7027,1.0535,0.7943
49.2,7.9,0.316,0.4837,0.3577,0.4923,0.742,0.556,0.8108,1.1841,0.9211
49.2,8,0.3591,0.5726,0.4064,0.5586,0.8751,0.6438,0.9352,1.4201,1.0834
49.2,8.1,0.4005,0.6427,0.4601,0.6337,1.0232,0.74,1.0724,1.6736,1.2539
49.2,8.2,0.4196,0.6743,0.4798,0.6609,1.0614,0.7685,1.1033,1.7361,1.2953
49.2,8.3,0.4196,0.6744,0.4818,0.6609,1.0631,0.7721,1.1032,1.762,1.3009
49.2,8.4,0.4005,0.6701,0.4603,0.6337,1.0247,0.7419,1.0536,1.7223,1.2582
49.2,8.5,0.365,0.6125,0.4257,0.5825,0.9837,0.6924,0.9857,1.6346,1.1898
49.2,8.6,0.3298,0.5165,0.3696,0.5127,0.8231,0.5902,0.8553,1.3946,1.0192
49.2,8.7,0.2897,0.442,0.3204,0.438,0.6764,0.5003,0.7149,1.1085,0.8361
49.2,8.8,0.2472,0.3831,0.2802,0.3743,0.5728,0.4275,0.6029,0.9351,0.7099
49.2,8.9,0.2189,0.3405,0.2471,0.3281,0.512,0.3734,0.5192,0.8264,0.6145
49.2,9,0.1938,0.3137,0.2231,0.2956,0.4586,0.3356,0.469,0.7498,0.5501
49.2,9.1,0.1786,0.281,0.2053,0.265,0.4212,0.3082,0.4188,0.6796,0.5042
49.2,9.2,0.1664,0.268,0.1897,0.244,0.3963,0.285,0.3856,0.6353,0.466
49.2,9.3,0.1541,0.2472,0.1767,0.2287,0.3713,0.2661,0.3626,0.6101,0.436
49.2,9.4,0.1426,0.2374,0.1662,0.2114,0.3553,0.251,0.3314,0.5832,0.4123
49.2,9.5,0.1372,0.2265,0.1572,0.2043,0.3378,0.2381,0.3197,0.5554,0.3926
49.2,9.6,0.1301,0.2171,0.1497,0.1903,0.3207,0.2276,0.3011,0.5486,0.3767
49.2,9.7,0.1255,0.2102,0.1432,0.1835,0.3199,0.2186,0.2829,0.5369,0.3634
49.2,9.8,0.1194,0.2018,0.1377,0.1763,0.3076,0.2112,0.2742,0.5192,0.3528
49.2,9.9,0.1166,0.1975,0.1335,0.1705,0.3075,0.2057,0.2658,0.5192,0.3453
49.2,10,0.1089,0.193,0.1299,0.1627,0.2956,0.2014,0.2631,0.5023,0.3403
49.2,10.1,0.1089,0.1929,0.1276,0.1627,0.2956,0.199,0.2576,0.5111,0.3386
49.2,10.2,0.1089,0.1929,0.1262,0.1627,0.2956,0.1983,0.2603,0.5214,0.3407
49.2,10.3,0.1048,0.1927,0.1252,0.1565,0.3016,0.198,0.2571,0.5227,0.3425
49.2,10.4,0.1048,0.1925,0.1249,0.1565,0.3017,0.1987,0.26,0.5227,0.3448
49.2,10.5,0.1051,0.1925,0.1257,0.1607,0.3079,0.2007,0.2631,0.5312,0.3479
49.2,10.6,0.1051,0.1927,0.1269,0.1607,0.3079,0.2033,0.2631,0.5331,0.3519
49.2,10.7,0.1053,0.1927,0.1285,0.163,0.3082,0.2065,0.271,0.5412,0.3573
49.2,10.8,0.1095,0.1927,0.1304,0.1674,0.3082,0.2105,0.2799,0.5412,0.3647
49.2,10.9,0.1105,0.202,0.1336,0.1759,0.3199,0.2166,0.3012,0.5412,0.3762
49.2,11,0.115,0.202,0.1373,0.1805,0.3216,0.2235,0.3125,0.5618,0.3892
49.2,11.1,0.1201,0.2066,0.1407,0.1885,0.3285,0.2304,0.3225,0.577,0.4022
49.2,11.2,0.1216,0.2171,0.143,0.1966,0.3501,0.2357,0.3452,0.594,0.4132
49.2,11.3,0.1216,0.2128,0.144,0.1966,0.3501,0.2391,0.344,0.6054,0.4213
49.2,11.4,0.1216,0.2128,0.1436,0.1966,0.3501,0.2398,0.3486,0.6054,0.4244
49.2,11.5,0.1215,0.2113,0.141,0.1966,0.339,0.2366,0.3391,0.6054,0.4208
49.2,11.6,0.1161,0.2113,0.1365,0.1878,0.3372,0.2301,0.3362,0.6003,0.4111
49.2,11.7,0.1108,0.202,0.1302,0.1793,0.3216,0.2201,0.3232,0.5701,0.3957
49.2,11.8,0.1035,0.1919,0.1242,0.1703,0.3089,0.2103,0.2904,0.5618,0.3804
49.2,11.9,0.0959,0.1819,0.1175,0.1561,0.3018,0.1994,0.278,0.5466,0.3643
49.2,12,0.0867,0.1725,0.1099,0.1423,0.2945,0.1854,0.2563,0.5242,0.343
49.2,12.1,0.0829,0.1635,0.1028,0.1333,0.2697,0.1724,0.2364,0.5026,0.3222
49.2,12.2,0.0789,0.155,0.0964,0.1276,0.2578,0.1612,0.2244,0.48,0.3031
49.2,12.3,0.0743,0.143,0.0912,0.1208,0.2404,0.1523,0.2093,0.4582,0.2869
49.2,12.4,0.0698,0.1361,0.0859,0.1129,0.2252,0.143,0.2093,0.4176,0.2679
49.2,12.5,0.068,0.1295,0.0819,0.1129,0.2153,0.1367,0.2103,0.3937,0.2573
49.2,12.6,0.0648,0.1233,0.0786,0.1084,0.2058,0.1317,0.2103,0.3731,0.2497
49.2,12.7,0.0616,0.1173,0.0757,0.1034,0.1964,0.1276,0.2117,0.3633,0.2444
49.2,12.8,0.0616,0.1161,0.0736,0.1033,0.1878,0.1238,0.2068,0.3632,0.2385
49.2,12.9,0.0587,0.1116,0.0712,0.0982,0.1869,0.1194,0.2012,0.3468,0.2293
49.2,13,0.0586,0.1062,0.069,0.0982,0.1779,0.1151,0.1915,0.3283,0.219
49.2,13.1,0.0554,0.1011,0.0666,0.0896,0.1693,0.1101,0.1734,0.3077,0.2054
49.2,13.2,0.0551,0.101,0.0645,0.0864,0.1585,0.1057,0.1596,0.2883,0.193
49.2,13.3,0.0527,0.0962,0.0626,0.0828,0.1518,0.1016,0.145,0.2669,0.1817
49.2,13.4,0.0526,0.0921,0.0612,0.0803,0.1454,0.0984,0.1392,0.2533,0.1732
49.3,6.4,0.101,0.1698,0.1222,0.1585,0.2617,0.1904,0.2698,0.4465,0.3275
49.3,6.5,0.1051,0.1773,0.1257,0.1607,0.2726,0.1955,0.278,0.4501,0.3351
49.3,6.6,0.1095,0.1852,0.1298,0.1674,0.2838,0.2011,0.2799,0.4668,0.3427
49.3,6.7,0.1132,0.186,0.1337,0.1691,0.2839,0.2062,0.2799,0.4669,0.3495
49.3,6.8,0.1177,0.1938,0.1384,0.1757,0.2956,0.2123,0.2904,0.4842,0.3573
49.3,6.9,0.1223,0.2018,0.1438,0.1826,0.307,0.2193,0.3013,0.502,0.3668
49.3,7,0.1271,0.2097,0.1496,0.1897,0.3132,0.2273,0.3116,0.5192,0.3784
49.3,7.1,0.1321,0.2189,0.1561,0.1972,0.3302,0.2364,0.3224,0.5369,0.3919
49.3,7.2,0.1426,0.2337,0.1645,0.2113,0.3425,0.2485,0.3362,0.5584,0.4105
49.3,7.3,0.1482,0.2472,0.1742,0.2204,0.3658,0.2626,0.3571,0.5889,0.4327
49.3,7.4,0.1591,0.2574,0.1868,0.2372,0.3822,0.2812,0.3823,0.6143,0.4626
49.3,7.5,0.1722,0.2748,0.2016,0.2554,0.4081,0.3032,0.4184,0.6571,0.4984
49.3,7.6,0.186,0.2916,0.2175,0.2838,0.4381,0.3276,0.4598,0.7258,0.5391
49.3,7.7,0.2092,0.3254,0.238,0.307,0.4757,0.3596,0.502,0.7783,0.5927
49.3,7.8,0.2279,0.363,0.2642,0.346,0.5315,0.401,0.5743,0.8708,0.6636
49.3,7.9,0.2574,0.3985,0.2948,0.3893,0.6076,0.4506,0.6524,0.9718,0.747
49.3,8,0.2897,0.4443,0.3288,0.452,0.6894,0.514,0.7396,1.1143,0.8596
49.3,8.1,0.3161,0.5055,0.3643,0.4923,0.8085,0.5799,0.8402,1.3447,0.9978
49.3,8.2,0.3441,0.5837,0.3969,0.5356,0.9105,0.6422,0.9024,1.5002,1.1084
49.3,8.3,0.3484,0.5838,0.4041,0.5517,0.9409,0.6554,0.9146,1.556,1.1287
49.3,8.4,0.3441,0.599,0.4052,0.5356,0.9473,0.659,0.9145,1.5561,1.1354
49.3,8.5,0.3298,0.5564,0.382,0.5127,0.8999,0.6234,0.8645,1.5004,1.0888
49.3,8.6,0.3029,0.5054,0.3455,0.4717,0.8084,0.5596,0.7921,1.3448,0.9855
49.3,8.7,0.2647,0.4294,0.3032,0.405,0.6632,0.4804,0.7026,1.1113,0.8251
49.3,8.8,0.2295,0.3639,0.264,0.3508,0.5518,0.4076,0.5743,0.9145,0.6872
49.3,8.9,0.2018,0.316,0.2322,0.3065,0.4922,0.3536,0.4852,0.7824,0.5869
49.3,9,0.1786,0.2907,0.2079,0.2726,0.4264,0.3139,0.4279,0.7027,0.5165
49.3,9.1,0.1664,0.2681,0.1891,0.2439,0.3963,0.2848,0.3826,0.6434,0.4666
49.3,9.2,0.1499,0.2472,0.1732,0.2223,0.3685,0.2609,0.3461,0.594,0.4275
49.3,9.3,0.1387,0.2279,0.1606,0.2043,0.3425,0.2422,0.321,0.5554,0.3975
49.3,9.4,0.1301,0.2179,0.1504,0.1903,0.3252,0.2273,0.2919,0.5369,0.3742
49.3,9.5,0.121,0.2018,0.1419,0.1769,0.3076,0.2151,0.2815,0.5192,0.3553
49.3,9.6,0.1167,0.1936,0.1348,0.1705,0.2956,0.205,0.2605,0.5018,0.3402
49.3,9.7,0.1118,0.1896,0.1289,0.1604,0.2953,0.1965,0.2458,0.4842,0.328
49.3,9.8,0.1063,0.1852,0.1238,0.1539,0.2838,0.1892,0.2403,0.4669,0.318
49.3,9.9,0.1041,0.1773,0.1198,0.1468,0.2726,0.1835,0.2274,0.4644,0.3105
49.3,10,0.097,0.1759,0.1166,0.1396,0.2725,0.1791,0.2222,0.4501,0.305
49.3,10.1,0.0969,0.1698,0.114,0.1396,0.2696,0.1759,0.2204,0.4569,0.3014
49.3,10.2,0.093,0.1689,0.112,0.137,0.2617,0.1736,0.2189,0.4465,0.2992
49.3,10.3,0.0928,0.168,0.1105,0.1359,0.2617,0.172,0.2164,0.4465,0.298
49.3,10.4,0.0926,0.168,0.1096,0.1349,0.2617,0.1712,0.2149,0.4615,0.2977
49.3,10.5,0.0893,0.168,0.1093,0.1331,0.2617,0.1713,0.2177,0.4536,0.2985
49.3,10.6,0.089,0.168,0.1096,0.1321,0.2617,0.1723,0.2149,0.4465,0.3006
49.3,10.7,0.0887,0.168,0.1099,0.1342,0.2696,0.1734,0.2222,0.4644,0.3028
49.3,10.8,0.0921,0.168,0.1109,0.137,0.2697,0.1755,0.2223,0.4644,0.3068
49.3,10.9,0.0921,0.168,0.1123,0.1422,0.2697,0.1786,0.2361,0.4644,0.3126
49.3,11,0.0921,0.168,0.1139,0.1422,0.2697,0.1822,0.2396,0.4726,0.3193
49.3,11.1,0.0962,0.1743,0.1152,0.1481,0.2725,0.1853,0.2506,0.4816,0.3255
49.3,11.2,0.0962,0.1743,0.1156,0.1499,0.2726,0.1873,0.2526,0.4816,0.3301
49.3,11.3,0.0962,0.1701,0.1156,0.1518,0.2712,0.1885,0.26,0.4816,0.3335
49.3,11.4,0.0962,0.1725,0.1149,0.1518,0.2726,0.1881,0.26,0.4816,0.3341
49.3,11.5,0.0961,0.1659,0.1135,0.1499,0.2697,0.1864,0.2582,0.4816,0.3324
49.3,11.6,0.0916,0.1659,0.1113,0.1454,0.2697,0.1827,0.2506,0.4816,0.3274
49.3,11.7,0.091,0.1659,0.1088,0.1422,0.2696,0.1784,0.2416,0.4644,0.3212
49.3,11.8,0.0862,0.1579,0.1055,0.1365,0.2578,0.1729,0.2328,0.4615,0.3135
49.3,11.9,0.0829,0.1531,0.1019,0.1321,0.2529,0.1667,0.23,0.4615,0.3043
49.3,12,0.0789,0.1502,0.0975,0.1258,0.2464,0.1598,0.2163,0.4498,0.2934
49.3,12.1,0.0766,0.143,0.0935,0.1222,0.2404,0.1536,0.2162,0.4423,0.2832
49.3,12.2,0.0751,0.143,0.0901,0.1208,0.2356,0.1487,0.2084,0.4374,0.2761
49.3,12.3,0.0715,0.1361,0.0864,0.116,0.2252,0.1428,0.201,0.4062,0.2652
49.3,12.4,0.0698,0.1295,0.0827,0.1121,0.2153,0.137,0.2011,0.3893,0.2555
49.3,12.5,0.0667,0.1233,0.0798,0.1084,0.2058,0.133,0.2103,0.373,0.2502
49.3,12.6,0.0648,0.1215,0.0773,0.1084,0.1967,0.129,0.211,0.3633,0.244
49.3,12.7,0.0616,0.1173,0.0745,0.1034,0.1964,0.1247,0.211,0.3632,0.2383
49.3,12.8,0.0608,0.1116,0.0715,0.0983,0.1869,0.1194,0.2011,0.3468,0.2275
49.3,12.9,0.058,0.1058,0.0686,0.0939,0.1712,0.1137,0.1822,0.3283,0.2139
49.3,13,0.0554,0.101,0.0658,0.0896,0.1635,0.1082,0.1672,0.3015,0.1994
49.3,13.1,0.0527,0.0964,0.0631,0.0828,0.1561,0.1028,0.1504,0.278,0.1854
49.3,13.2,0.0526,0.0962,0.0616,0.0803,0.1481,0.0991,0.1392,0.2563,0.1747
49.3,13.3,0.0504,0.0921,0.0594,0.0753,0.1422,0.0944,0.1283,0.2415,0.1641
49.4,6.2,0.101,0.1698,0.1207,0.1585,0.2617,0.1899,0.278,0.4465,0.3293
49.4,6.3,0.1054,0.1759,0.1236,0.1655,0.2725,0.1946,0.2799,0.4644,0.3374
49.4,6.4,0.1054,0.1806,0.1268,0.1655,0.2738,0.1999,0.2895,0.4726,0.3469
49.4,6.5,0.1095,0.1842,0.1299,0.1674,0.2838,0.2046,0.2952,0.483,0.3555
49.4,6.6,0.1121,0.1929,0.1333,0.1736,0.2956,0.2092,0.3014,0.5022,0.3628
49.4,6.7,0.114,0.1934,0.137,0.1744,0.307,0.2141,0.3014,0.5024,0.369
49.4,6.8,0.1188,0.2018,0.141,0.1816,0.307,0.219,0.3071,0.5023,0.374
49.4,6.9,0.1223,0.2019,0.145,0.1826,0.3131,0.2236,0.3125,0.5192,0.3782
49.4,7,0.1271,0.2102,0.15,0.1898,0.3184,0.2299,0.3125,0.5214,0.3855
49.4,7.1,0.1321,0.2189,0.1553,0.1972,0.3303,0.2368,0.3225,0.537,0.3949
49.4,7.2,0.1373,0.2265,0.1616,0.2047,0.3378,0.2455,0.3336,0.5553,0.4077
49.4,7.3,0.144,0.2337,0.1696,0.2124,0.3461,0.2568,0.3452,0.5743,0.4248
49.4,7.4,0.1541,0.2495,0.1782,0.2261,0.3685,0.2691,0.3616,0.6054,0.4439
49.4,7.5,0.1601,0.261,0.1888,0.2373,0.3856,0.2844,0.389,0.6321,0.468
49.4,7.6,0.1729,0.2791,0.2015,0.2554,0.4111,0.3031,0.4184,0.6571,0.4982
49.4,7.7,0.186,0.3024,0.2161,0.2749,0.4422,0.3255,0.4501,0.7258,0.5351
49.4,7.8,0.2017,0.3274,0.2343,0.296,0.4928,0.3541,0.4842,0.7745,0.5837
49.4,7.9,0.2252,0.3541,0.257,0.3303,0.5315,0.3906,0.5413,0.8536,0.6473
49.4,8,0.2472,0.3869,0.2845,0.3743,0.5889,0.4374,0.6143,0.9691,0.732
49.4,8.1,0.2769,0.4395,0.3142,0.4212,0.6892,0.496,0.703,1.1302,0.8444
49.4,8.2,0.3028,0.4933,0.3431,0.4717,0.7818,0.5529,0.7921,1.3204,0.9687
49.4,8.3,0.316,0.5327,0.3661,0.4923,0.8683,0.5987,0.8574,1.4465,1.0559
49.4,8.4,0.3175,0.5564,0.3729,0.5119,0.8998,0.6121,0.8575,1.5002,1.0772
49.4,8.5,0.3031,0.5327,0.3612,0.4916,0.8683,0.596,0.8402,1.4466,1.0592
49.4,8.6,0.2884,0.5054,0.3427,0.4692,0.823,0.5675,0.7921,1.3945,1.0219
49.4,8.7,0.2606,0.4339,0.3003,0.405,0.6893,0.4845,0.6774,1.1622,0.8519
49.4,8.8,0.2279,0.365,0.2608,0.346,0.5727,0.4088,0.5832,0.9351,0.7001
49.4,8.9,0.1938,0.3148,0.2283,0.2956,0.4739,0.3515,0.4842,0.7915,0.59
49.4,9,0.1715,0.2792,0.202,0.2617,0.4212,0.3077,0.4144,0.7027,0.5107
49.4,9.1,0.1541,0.2574,0.1806,0.2287,0.3822,0.2744,0.3647,0.6285,0.4533
49.4,9.2,0.1426,0.2313,0.1642,0.2113,0.3552,0.249,0.3295,0.5743,0.4112
49.4,9.3,0.1287,0.2179,0.151,0.19,0.3252,0.2289,0.2919,0.5369,0.3785
49.4,9.4,0.1204,0.2018,0.1405,0.1743,0.307,0.2134,0.2732,0.502,0.3537
49.4,9.5,0.1118,0.1934,0.1319,0.1604,0.2853,0.2006,0.2544,0.483,0.3337
49.4,9.6,0.108,0.1852,0.1247,0.1549,0.2749,0.1895,0.2388,0.4644,0.3176
49.4,9.7,0.1008,0.1773,0.1188,0.1446,0.2686,0.1808,0.2253,0.4484,0.3052
49.4,9.8,0.0969,0.1698,0.1139,0.1396,0.2617,0.1736,0.2189,0.434,0.2948
49.4,9.9,0.093,0.1626,0.1099,0.133,0.2513,0.168,0.2071,0.4184,0.2868
49.4,10,0.0893,0.158,0.1064,0.1286,0.249,0.1632,0.2007,0.4137,0.2803
49.4,10.1,0.0865,0.1557,0.1036,0.1245,0.2413,0.1594,0.1943,0.4079,0.2753
49.4,10.2,0.0832,0.1545,0.1013,0.121,0.2413,0.1566,0.1909,0.4034,0.2717
49.4,10.3,0.0823,0.1491,0.0996,0.1204,0.2356,0.1544,0.188,0.4034,0.269
49.4,10.4,0.0801,0.1491,0.0982,0.119,0.2356,0.1527,0.1877,0.4034,0.2671
49.4,10.5,0.079,0.1491,0.0975,0.1174,0.2356,0.1522,0.1874,0.4034,0.2668
49.4,10.6,0.079,0.1477,0.097,0.1174,0.2356,0.1519,0.1874,0.4034,0.2668
49.4,10.7,0.079,0.1462,0.0969,0.1174,0.2356,0.1521,0.1874,0.4034,0.2675
49.4,10.8,0.079,0.1462,0.0971,0.1184,0.2356,0.1527,0.1937,0.4034,0.2691
49.4,10.9,0.0779,0.1462,0.0975,0.1184,0.2356,0.1537,0.1937,0.4079,0.2716
49.4,11,0.0779,0.1462,0.0979,0.119,0.2356,0.155,0.1972,0.4127,0.2747
49.4,11.1,0.0779,0.1462,0.0983,0.1195,0.2356,0.1563,0.2009,0.4128,0.2779
49.4,11.2,0.0779,0.1462,0.0982,0.1201,0.2356,0.1567,0.2044,0.4127,0.28
49.4,11.3,0.0779,0.1462,0.0978,0.1202,0.2356,0.1569,0.2044,0.4127,0.2814
49.4,11.4,0.0766,0.1462,0.0974,0.1202,0.2356,0.1568,0.2046,0.4127,0.282
49.4,11.5,0.0777,0.1447,0.0967,0.1225,0.2356,0.1561,0.208,0.4127,0.2815
49.4,11.6,0.0766,0.143,0.0962,0.1208,0.2356,0.1554,0.2084,0.4127,0.2805
49.4,11.7,0.0777,0.143,0.095,0.1225,0.2356,0.1537,0.2084,0.418,0.2779
49.4,11.8,0.0766,0.143,0.0944,0.1195,0.2356,0.1526,0.2009,0.4127,0.2762
49.4,11.9,0.0746,0.143,0.0929,0.116,0.2356,0.1507,0.2009,0.4127,0.2739
49.4,12,0.0731,0.1396,0.0907,0.116,0.2286,0.1475,0.2009,0.4128,0.2691
49.4,12.1,0.0741,0.1379,0.0891,0.1178,0.2286,0.1456,0.2009,0.4128,0.2675
49.4,12.2,0.0731,0.1361,0.0874,0.116,0.2252,0.1434,0.201,0.4062,0.2645
49.4,12.3,0.0706,0.1333,0.0852,0.113,0.2153,0.1401,0.2093,0.3893,0.259
